Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
31612,Puerto Rico,US,2/24/2020,0,0
31613,Puerto Rico,US,2/25/2020,0,0
31614,Puerto Rico,US,2/26/2020,0,0
31615,Puerto Rico,US,2/27/2020,0,0
31616,Puerto Rico,US,2/28/2020,0,0
31617,Puerto Rico,US,2/29/2020,0,0
31618,Puerto Rico,US,3/1/2020,0,0
31619,Puerto Rico,US,3/2/2020,0,0
31620,Puerto Rico,US,3/3/2020,0,0
31621,Puerto Rico,US,3/4/2020,0,0
31622,Puerto Rico,US,3/5/2020,0,0
31623,Puerto Rico,US,3/6/2020,0,0
31624,Puerto Rico,US,3/7/2020,0,0
31625,Puerto Rico,US,3/8/2020,0,0
31626,Puerto Rico,US,3/9/2020,0,0
31627,Puerto Rico,US,3/10/2020,0,0
31628,Puerto Rico,US,3/11/2020,0,0
31629,Puerto Rico,US,3/12/2020,0,0
31630,Puerto Rico,US,3/13/2020,0,0
31631,Puerto Rico,US,3/14/2020,3,0
31632,Puerto Rico,US,3/15/2020,5,0
31633,Puerto Rico,US,3/16/2020,5,0
31634,Puerto Rico,US,3/17/2020,5,0
31635,Puerto Rico,US,3/18/2020,5,0
31636,Puerto Rico,US,3/19/2020,5,0
31637,Puerto Rico,US,3/20/2020,14,0
31638,Puerto Rico,US,3/21/2020,21,1
31639,Puerto Rico,US,3/22/2020,23,1
31640,Puerto Rico,US,3/23/2020,31,2
31641,Puerto Rico,US,3/24/2020,39,2
31642,Puerto Rico,US,3/25/2020,51,2
31643,Puerto Rico,US,3/26/2020,64,2
31644,Puerto Rico,US,3/27/2020,79,3
31645,Puerto Rico,US,3/28/2020,100,3
31646,Puerto Rico,US,3/29/2020,127,3
31647,Puerto Rico,US,3/30/2020,174,6
31648,Puerto Rico,US,3/31/2020,239,8
31649,Puerto Rico,US,4/1/2020,286,11
31650,Puerto Rico,US,4/2/2020,316,12
31651,Puerto Rico,US,4/3/2020,316,15
31652,Puerto Rico,US,4/4/2020,452,18
31653,Puerto Rico,US,4/5/2020,475,20
31654,Puerto Rico,US,4/6/2020,513,21
31655,Puerto Rico,US,4/7/2020,573,23
31656,Puerto Rico,US,4/8/2020,620,24
31657,Puerto Rico,US,4/9/2020,683,33
31658,Puerto Rico,US,4/10/2020,725,39
31659,Puerto Rico,US,4/11/2020,788,42
31660,Puerto Rico,US,4/12/2020,897,44
31661,Puerto Rico,US,4/13/2020,903,45
31662,Puerto Rico,US,4/14/2020,923,45
31663,Puerto Rico,US,4/15/2020,974,51
31664,Puerto Rico,US,4/16/2020,1043,56
31665,Puerto Rico,US,4/17/2020,1068,58
31666,Puerto Rico,US,4/18/2020,1118,60
31667,Puerto Rico,US,4/19/2020,1213,62
31668,Puerto Rico,US,4/20/2020,1252,63
31669,Puerto Rico,US,4/21/2020,1298,64
31670,Puerto Rico,US,4/22/2020,1252,63
31671,Puerto Rico,US,4/23/2020,1416,69
31672,Puerto Rico,US,4/24/2020,1276,77
31673,Puerto Rico,US,4/25/2020,1307,83
31674,Puerto Rico,US,4/26/2020,1371,84
31675,Puerto Rico,US,4/27/2020,1389,84
31676,Puerto Rico,US,4/28/2020,1400,86
31677,Puerto Rico,US,4/29/2020,1433,86
31678,Puerto Rico,US,4/30/2020,1539,92
31679,Puerto Rico,US,5/1/2020,1575,94
31680,Puerto Rico,US,5/2/2020,1757,95
31681,Puerto Rico,US,5/3/2020,1808,97
31682,Puerto Rico,US,5/4/2020,1843,97
31683,Puerto Rico,US,5/5/2020,1924,99
31684,Puerto Rico,US,5/6/2020,1968,99
31685,Puerto Rico,US,5/7/2020,2031,102
31686,Puerto Rico,US,5/8/2020,2156,107
31687,Puerto Rico,US,5/9/2020,2173,108
31693,Rhode Island,US,1/22/2020,0,0
31694,Rhode Island,US,1/23/2020,0,0
31695,Rhode Island,US,1/24/2020,0,0
31696,Rhode Island,US,1/25/2020,0,0
31697,Rhode Island,US,1/26/2020,0,0
31698,Rhode Island,US,1/27/2020,0,0
31699,Rhode Island,US,1/28/2020,0,0
31700,Rhode Island,US,1/29/2020,0,0
31701,Rhode Island,US,1/30/2020,0,0
31702,Rhode Island,US,1/31/2020,0,0
31703,Rhode Island,US,2/1/2020,0,0
31704,Rhode Island,US,2/2/2020,0,0
31705,Rhode Island,US,2/3/2020,0,0
31706,Rhode Island,US,2/4/2020,0,0
31707,Rhode Island,US,2/5/2020,0,0
31708,Rhode Island,US,2/6/2020,0,0
31709,Rhode Island,US,2/7/2020,0,0
31710,Rhode Island,US,2/8/2020,0,0
31711,Rhode Island,US,2/9/2020,0,0
31712,Rhode Island,US,2/10/2020,0,0
31713,Rhode Island,US,2/11/2020,0,0
31714,Rhode Island,US,2/12/2020,0,0
31715,Rhode Island,US,2/13/2020,0,0
31716,Rhode Island,US,2/14/2020,0,0
31717,Rhode Island,US,2/15/2020,0,0
31718,Rhode Island,US,2/16/2020,0,0
31719,Rhode Island,US,2/17/2020,0,0
31720,Rhode Island,US,2/18/2020,0,0
31721,Rhode Island,US,2/19/2020,0,0
31722,Rhode Island,US,2/20/2020,0,0
31723,Rhode Island,US,2/21/2020,0,0
31724,Rhode Island,US,2/22/2020,0,0
31725,Rhode Island,US,2/23/2020,0,0
31726,Rhode Island,US,2/24/2020,0,0
31727,Rhode Island,US,2/25/2020,0,0
31728,Rhode Island,US,2/26/2020,0,0
31729,Rhode Island,US,2/27/2020,0,0
31730,Rhode Island,US,2/28/2020,0,0
31731,Rhode Island,US,2/29/2020,0,0
31732,Rhode Island,US,3/1/2020,0,0
31733,Rhode Island,US,3/2/2020,0,0
31734,Rhode Island,US,3/3/2020,0,0
31735,Rhode Island,US,3/4/2020,0,0
31736,Rhode Island,US,3/5/2020,0,0
31737,Rhode Island,US,3/6/2020,0,0
31738,Rhode Island,US,3/7/2020,0,0
31739,Rhode Island,US,3/8/2020,0,0
31740,Rhode Island,US,3/9/2020,0,0
31741,Rhode Island,US,3/10/2020,3,0
31742,Rhode Island,US,3/11/2020,5,0
31743,Rhode Island,US,3/12/2020,5,0
31744,Rhode Island,US,3/13/2020,14,0
31745,Rhode Island,US,3/14/2020,20,0
31746,Rhode Island,US,3/15/2020,20,0
31747,Rhode Island,US,3/16/2020,21,0
31748,Rhode Island,US,3/17/2020,23,0
31749,Rhode Island,US,3/18/2020,33,0
31750,Rhode Island,US,3/19/2020,44,0
31751,Rhode Island,US,3/20/2020,54,0
31752,Rhode Island,US,3/21/2020,66,0
31753,Rhode Island,US,3/22/2020,83,0
31754,Rhode Island,US,3/23/2020,106,0
31755,Rhode Island,US,3/24/2020,124,0
31756,Rhode Island,US,3/25/2020,132,0
31757,Rhode Island,US,3/26/2020,165,0
31758,Rhode Island,US,3/27/2020,203,0
31759,Rhode Island,US,3/28/2020,239,2
31760,Rhode Island,US,3/29/2020,294,3
31761,Rhode Island,US,3/30/2020,408,4
31762,Rhode Island,US,3/31/2020,488,8
31763,Rhode Island,US,4/1/2020,566,10
31764,Rhode Island,US,4/2/2020,645,12
31765,Rhode Island,US,4/3/2020,711,14
31766,Rhode Island,US,4/4/2020,806,17
31767,Rhode Island,US,4/5/2020,922,25
31768,Rhode Island,US,4/6/2020,1082,27
31769,Rhode Island,US,4/7/2020,1229,30
31770,Rhode Island,US,4/8/2020,1450,35
31771,Rhode Island,US,4/9/2020,1727,43
31772,Rhode Island,US,4/10/2020,1727,43
31773,Rhode Island,US,4/11/2020,2349,56
31774,Rhode Island,US,4/12/2020,2665,63
31775,Rhode Island,US,4/13/2020,2665,63
31776,Rhode Island,US,4/14/2020,3251,80
31777,Rhode Island,US,4/15/2020,3251,80
31778,Rhode Island,US,4/16/2020,3529,87
31779,Rhode Island,US,4/17/2020,4177,118
31780,Rhode Island,US,4/18/2020,4491,137
31781,Rhode Island,US,4/19/2020,4706,150
31782,Rhode Island,US,4/20/2020,5090,155
31783,Rhode Island,US,4/21/2020,5500,171
31784,Rhode Island,US,4/22/2020,5841,181
31785,Rhode Island,US,4/23/2020,6256,189
31786,Rhode Island,US,4/24/2020,6699,202
31787,Rhode Island,US,4/25/2020,7129,215
31788,Rhode Island,US,4/26/2020,7439,226
31789,Rhode Island,US,4/27/2020,7708,233
31790,Rhode Island,US,4/28/2020,7927,239
31791,Rhode Island,US,4/29/2020,8247,251
31792,Rhode Island,US,4/30/2020,8621,266
31793,Rhode Island,US,5/1/2020,8962,279
31794,Rhode Island,US,5/2/2020,9289,296
31795,Rhode Island,US,5/3/2020,9477,320
31796,Rhode Island,US,5/4/2020,9652,341
31797,Rhode Island,US,5/5/2020,9933,355
31798,Rhode Island,US,5/6/2020,10205,370
31799,Rhode Island,US,5/7/2020,10530,388
31800,Rhode Island,US,5/8/2020,10779,399
31801,Rhode Island,US,5/9/2020,10989,418
31807,South Carolina,US,1/22/2020,0,0
31808,South Carolina,US,1/23/2020,0,0
31809,South Carolina,US,1/24/2020,0,0
31810,South Carolina,US,1/25/2020,0,0
31811,South Carolina,US,1/26/2020,0,0
31812,South Carolina,US,1/27/2020,0,0
31813,South Carolina,US,1/28/2020,0,0
31814,South Carolina,US,1/29/2020,0,0
31815,South Carolina,US,1/30/2020,0,0
31816,South Carolina,US,1/31/2020,0,0
31817,South Carolina,US,2/1/2020,0,0
31818,South Carolina,US,2/2/2020,0,0
31819,South Carolina,US,2/3/2020,0,0
31820,South Carolina,US,2/4/2020,0,0
31821,South Carolina,US,2/5/2020,0,0
31822,South Carolina,US,2/6/2020,0,0
31823,South Carolina,US,2/7/2020,0,0
31824,South Carolina,US,2/8/2020,0,0
31825,South Carolina,US,2/9/2020,0,0
31826,South Carolina,US,2/10/2020,0,0
31827,South Carolina,US,2/11/2020,0,0
31828,South Carolina,US,2/12/2020,0,0
31829,South Carolina,US,2/13/2020,0,0
31830,South Carolina,US,2/14/2020,0,0
31831,South Carolina,US,2/15/2020,0,0
31832,South Carolina,US,2/16/2020,0,0
31833,South Carolina,US,2/17/2020,0,0
31834,South Carolina,US,2/18/2020,0,0
31835,South Carolina,US,2/19/2020,0,0
31836,South Carolina,US,2/20/2020,0,0
31837,South Carolina,US,2/21/2020,0,0
31838,South Carolina,US,2/22/2020,0,0
31839,South Carolina,US,2/23/2020,0,0
31840,South Carolina,US,2/24/2020,0,0
31841,South Carolina,US,2/25/2020,0,0
31842,South Carolina,US,2/26/2020,0,0
31843,South Carolina,US,2/27/2020,0,0
31844,South Carolina,US,2/28/2020,0,0
31845,South Carolina,US,2/29/2020,0,0
31846,South Carolina,US,3/1/2020,0,0
31847,South Carolina,US,3/2/2020,0,0
31848,South Carolina,US,3/3/2020,0,0
31849,South Carolina,US,3/4/2020,0,0
31850,South Carolina,US,3/5/2020,0,0
31851,South Carolina,US,3/6/2020,0,0
31852,South Carolina,US,3/7/2020,0,0
31853,South Carolina,US,3/8/2020,0,0
31854,South Carolina,US,3/9/2020,0,0
31855,South Carolina,US,3/10/2020,7,0
31856,South Carolina,US,3/11/2020,10,0
31857,South Carolina,US,3/12/2020,12,0
31858,South Carolina,US,3/13/2020,13,0
31859,South Carolina,US,3/14/2020,19,0
31860,South Carolina,US,3/15/2020,28,0
31861,South Carolina,US,3/16/2020,33,1
31862,South Carolina,US,3/17/2020,47,1
31863,South Carolina,US,3/18/2020,47,1
31864,South Carolina,US,3/19/2020,81,1
31865,South Carolina,US,3/20/2020,126,1
31866,South Carolina,US,3/21/2020,171,3
31867,South Carolina,US,3/22/2020,196,3
31868,South Carolina,US,3/23/2020,298,5
31869,South Carolina,US,3/24/2020,342,5
31870,South Carolina,US,3/25/2020,424,7
31871,South Carolina,US,3/26/2020,424,9
31872,South Carolina,US,3/27/2020,542,13
31873,South Carolina,US,3/28/2020,660,15
31874,South Carolina,US,3/29/2020,774,16
31875,South Carolina,US,3/30/2020,925,18
31876,South Carolina,US,3/31/2020,1083,22
31877,South Carolina,US,4/1/2020,1293,26
31878,South Carolina,US,4/2/2020,1554,31
31879,South Carolina,US,4/3/2020,1700,34
31880,South Carolina,US,4/4/2020,1917,40
31881,South Carolina,US,4/5/2020,2049,44
31882,South Carolina,US,4/6/2020,2232,48
31883,South Carolina,US,4/7/2020,2417,51
31884,South Carolina,US,4/8/2020,2417,51
31885,South Carolina,US,4/9/2020,2793,67
31886,South Carolina,US,4/10/2020,3067,72
31887,South Carolina,US,4/11/2020,3211,80
31888,South Carolina,US,4/12/2020,3320,82
31889,South Carolina,US,4/13/2020,3391,82
31890,South Carolina,US,4/14/2020,3553,97
31891,South Carolina,US,4/15/2020,3656,106
31892,South Carolina,US,4/16/2020,3931,111
31893,South Carolina,US,4/17/2020,4099,116
31894,South Carolina,US,4/18/2020,4248,119
31895,South Carolina,US,4/19/2020,4377,120
31896,South Carolina,US,4/20/2020,4446,123
31897,South Carolina,US,4/21/2020,4439,124
31898,South Carolina,US,4/22/2020,4761,140
31899,South Carolina,US,4/23/2020,4917,150
31900,South Carolina,US,4/24/2020,5070,157
31901,South Carolina,US,4/25/2020,5253,166
31902,South Carolina,US,4/26/2020,5498,174
31903,South Carolina,US,4/27/2020,5613,177
31904,South Carolina,US,4/28/2020,5735,192
31905,South Carolina,US,4/29/2020,5882,231
31906,South Carolina,US,4/30/2020,6095,244
31907,South Carolina,US,5/1/2020,6258,256
31908,South Carolina,US,5/2/2020,6489,267
31909,South Carolina,US,5/3/2020,6626,275
31910,South Carolina,US,5/4/2020,6757,283
31911,South Carolina,US,5/5/2020,6841,296
31912,South Carolina,US,5/6/2020,6936,305
31913,South Carolina,US,5/7/2020,7142,316
31914,South Carolina,US,5/8/2020,7367,320
31915,South Carolina,US,5/9/2020,7531,330
31921,South Dakota,US,1/22/2020,0,0
31922,South Dakota,US,1/23/2020,0,0
31923,South Dakota,US,1/24/2020,0,0
31924,South Dakota,US,1/25/2020,0,0
31925,South Dakota,US,1/26/2020,0,0
31926,South Dakota,US,1/27/2020,0,0
31927,South Dakota,US,1/28/2020,0,0
31928,South Dakota,US,1/29/2020,0,0
31929,South Dakota,US,1/30/2020,0,0
31930,South Dakota,US,1/31/2020,0,0
31931,South Dakota,US,2/1/2020,0,0
31932,South Dakota,US,2/2/2020,0,0
31933,South Dakota,US,2/3/2020,0,0
31934,South Dakota,US,2/4/2020,0,0
31935,South Dakota,US,2/5/2020,0,0
31936,South Dakota,US,2/6/2020,0,0
31937,South Dakota,US,2/7/2020,0,0
31938,South Dakota,US,2/8/2020,0,0
31939,South Dakota,US,2/9/2020,0,0
31940,South Dakota,US,2/10/2020,0,0
31941,South Dakota,US,2/11/2020,0,0
31942,South Dakota,US,2/12/2020,0,0
31943,South Dakota,US,2/13/2020,0,0
31944,South Dakota,US,2/14/2020,0,0
31945,South Dakota,US,2/15/2020,0,0
31946,South Dakota,US,2/16/2020,0,0
31947,South Dakota,US,2/17/2020,0,0
31948,South Dakota,US,2/18/2020,0,0
31949,South Dakota,US,2/19/2020,0,0
31950,South Dakota,US,2/20/2020,0,0
31951,South Dakota,US,2/21/2020,0,0
31952,South Dakota,US,2/22/2020,0,0
31953,South Dakota,US,2/23/2020,0,0
31954,South Dakota,US,2/24/2020,0,0
31955,South Dakota,US,2/25/2020,0,0
31956,South Dakota,US,2/26/2020,0,0
31957,South Dakota,US,2/27/2020,0,0
31958,South Dakota,US,2/28/2020,0,0
31959,South Dakota,US,2/29/2020,0,0
31960,South Dakota,US,3/1/2020,0,0
31961,South Dakota,US,3/2/2020,0,0
31962,South Dakota,US,3/3/2020,0,0
31963,South Dakota,US,3/4/2020,0,0
31964,South Dakota,US,3/5/2020,0,0
31965,South Dakota,US,3/6/2020,0,0
31966,South Dakota,US,3/7/2020,0,0
31967,South Dakota,US,3/8/2020,0,0
31968,South Dakota,US,3/9/2020,0,0
31969,South Dakota,US,3/10/2020,0,0
31970,South Dakota,US,3/11/2020,8,1
31971,South Dakota,US,3/12/2020,8,1
31972,South Dakota,US,3/13/2020,8,1
31973,South Dakota,US,3/14/2020,9,1
31974,South Dakota,US,3/15/2020,9,1
31975,South Dakota,US,3/16/2020,10,1
31976,South Dakota,US,3/17/2020,11,1
31977,South Dakota,US,3/18/2020,11,1
31978,South Dakota,US,3/19/2020,11,1
31979,South Dakota,US,3/20/2020,14,1
31980,South Dakota,US,3/21/2020,14,1
31981,South Dakota,US,3/22/2020,21,1
31982,South Dakota,US,3/23/2020,28,1
31983,South Dakota,US,3/24/2020,30,1
31984,South Dakota,US,3/25/2020,41,1
31985,South Dakota,US,3/26/2020,46,1
31986,South Dakota,US,3/27/2020,58,1
31987,South Dakota,US,3/28/2020,68,1
31988,South Dakota,US,3/29/2020,90,1
31989,South Dakota,US,3/30/2020,101,1
31990,South Dakota,US,3/31/2020,108,1
31991,South Dakota,US,4/1/2020,129,2
31992,South Dakota,US,4/2/2020,165,2
31993,South Dakota,US,4/3/2020,187,2
31994,South Dakota,US,4/4/2020,212,2
31995,South Dakota,US,4/5/2020,240,2
31996,South Dakota,US,4/6/2020,288,4
31997,South Dakota,US,4/7/2020,320,6
31998,South Dakota,US,4/8/2020,393,6
31999,South Dakota,US,4/9/2020,447,6
32000,South Dakota,US,4/10/2020,536,6
32001,South Dakota,US,4/11/2020,626,6
32002,South Dakota,US,4/12/2020,730,6
32003,South Dakota,US,4/13/2020,868,6
32004,South Dakota,US,4/14/2020,988,6
32005,South Dakota,US,4/15/2020,1168,6
32006,South Dakota,US,4/16/2020,1311,7
32007,South Dakota,US,4/17/2020,1411,7
32008,South Dakota,US,4/18/2020,1542,7
32009,South Dakota,US,4/19/2020,1635,7
32010,South Dakota,US,4/20/2020,1685,7
32011,South Dakota,US,4/21/2020,1755,8
32012,South Dakota,US,4/22/2020,1858,9
32013,South Dakota,US,4/23/2020,1956,9
32014,South Dakota,US,4/24/2020,2040,10
32015,South Dakota,US,4/25/2020,2147,10
32016,South Dakota,US,4/26/2020,2212,11
32017,South Dakota,US,4/27/2020,2244,11
32018,South Dakota,US,4/28/2020,2313,11
32019,South Dakota,US,4/29/2020,2373,13
32020,South Dakota,US,4/30/2020,2449,17
32021,South Dakota,US,5/1/2020,2525,21
32022,South Dakota,US,5/2/2020,2588,21
32023,South Dakota,US,5/3/2020,2631,21
32024,South Dakota,US,5/4/2020,2668,21
32025,South Dakota,US,5/5/2020,2721,24
32026,South Dakota,US,5/6/2020,2780,29
32027,South Dakota,US,5/7/2020,2906,31
32028,South Dakota,US,5/8/2020,3145,31
32029,South Dakota,US,5/9/2020,3393,34
32035,Tennessee,US,1/22/2020,0,0
32036,Tennessee,US,1/23/2020,0,0
32037,Tennessee,US,1/24/2020,0,0
32038,Tennessee,US,1/25/2020,0,0
32039,Tennessee,US,1/26/2020,0,0
32040,Tennessee,US,1/27/2020,0,0
32041,Tennessee,US,1/28/2020,0,0
32042,Tennessee,US,1/29/2020,0,0
32043,Tennessee,US,1/30/2020,0,0
32044,Tennessee,US,1/31/2020,0,0
32045,Tennessee,US,2/1/2020,0,0
32046,Tennessee,US,2/2/2020,0,0
32047,Tennessee,US,2/3/2020,0,0
32048,Tennessee,US,2/4/2020,0,0
32049,Tennessee,US,2/5/2020,0,0
32050,Tennessee,US,2/6/2020,0,0
32051,Tennessee,US,2/7/2020,0,0
32052,Tennessee,US,2/8/2020,0,0
32053,Tennessee,US,2/9/2020,0,0
32054,Tennessee,US,2/10/2020,0,0
32055,Tennessee,US,2/11/2020,0,0
32056,Tennessee,US,2/12/2020,0,0
32057,Tennessee,US,2/13/2020,0,0
32058,Tennessee,US,2/14/2020,0,0
32059,Tennessee,US,2/15/2020,0,0
32060,Tennessee,US,2/16/2020,0,0
32061,Tennessee,US,2/17/2020,0,0
32062,Tennessee,US,2/18/2020,0,0
32063,Tennessee,US,2/19/2020,0,0
32064,Tennessee,US,2/20/2020,0,0
32065,Tennessee,US,2/21/2020,0,0
32066,Tennessee,US,2/22/2020,0,0
32067,Tennessee,US,2/23/2020,0,0
32068,Tennessee,US,2/24/2020,0,0
32069,Tennessee,US,2/25/2020,0,0
32070,Tennessee,US,2/26/2020,0,0
32071,Tennessee,US,2/27/2020,0,0
32072,Tennessee,US,2/28/2020,0,0
32073,Tennessee,US,2/29/2020,0,0
32074,Tennessee,US,3/1/2020,0,0
32075,Tennessee,US,3/2/2020,0,0
32076,Tennessee,US,3/3/2020,0,0
32077,Tennessee,US,3/4/2020,0,0
32078,Tennessee,US,3/5/2020,0,0
32079,Tennessee,US,3/6/2020,0,0
32080,Tennessee,US,3/7/2020,0,0
32081,Tennessee,US,3/8/2020,0,0
32082,Tennessee,US,3/9/2020,0,0
32083,Tennessee,US,3/10/2020,7,0
32084,Tennessee,US,3/11/2020,9,0
32085,Tennessee,US,3/12/2020,18,0
32086,Tennessee,US,3/13/2020,26,0
32087,Tennessee,US,3/14/2020,32,0
32088,Tennessee,US,3/15/2020,39,0
32089,Tennessee,US,3/16/2020,52,0
32090,Tennessee,US,3/17/2020,74,0
32091,Tennessee,US,3/18/2020,79,0
32092,Tennessee,US,3/19/2020,154,0
32093,Tennessee,US,3/20/2020,233,0
32094,Tennessee,US,3/21/2020,371,1
32095,Tennessee,US,3/22/2020,505,2
32096,Tennessee,US,3/23/2020,614,2
32097,Tennessee,US,3/24/2020,772,2
32098,Tennessee,US,3/25/2020,916,3
32099,Tennessee,US,3/26/2020,1097,3
32100,Tennessee,US,3/27/2020,1318,6
32101,Tennessee,US,3/28/2020,1511,7
32102,Tennessee,US,3/29/2020,1720,8
32103,Tennessee,US,3/30/2020,1917,14
32104,Tennessee,US,3/31/2020,2391,23
32105,Tennessee,US,4/1/2020,2933,24
32106,Tennessee,US,4/2/2020,3013,36
32107,Tennessee,US,4/3/2020,3067,41
32108,Tennessee,US,4/4/2020,3322,50
32109,Tennessee,US,4/5/2020,3633,53
32110,Tennessee,US,4/6/2020,3802,65
32111,Tennessee,US,4/7/2020,4139,72
32112,Tennessee,US,4/8/2020,4363,80
32113,Tennessee,US,4/9/2020,4634,94
32114,Tennessee,US,4/10/2020,4891,98
32115,Tennessee,US,4/11/2020,5132,106
32116,Tennessee,US,4/12/2020,5508,106
32117,Tennessee,US,4/13/2020,5610,109
32118,Tennessee,US,4/14/2020,5827,124
32119,Tennessee,US,4/15/2020,5827,124
32120,Tennessee,US,4/16/2020,6375,136
32121,Tennessee,US,4/17/2020,6263,141
32122,Tennessee,US,4/18/2020,6589,142
32123,Tennessee,US,4/19/2020,7070,148
32124,Tennessee,US,4/20/2020,7238,152
32125,Tennessee,US,4/21/2020,7394,157
32126,Tennessee,US,4/22/2020,7394,157
32127,Tennessee,US,4/23/2020,8266,171
32128,Tennessee,US,4/24/2020,8728,169
32129,Tennessee,US,4/25/2020,9189,177
32130,Tennessee,US,4/26/2020,9667,181
32131,Tennessee,US,4/27/2020,9918,184
32132,Tennessee,US,4/28/2020,10052,188
32133,Tennessee,US,4/29/2020,10366,195
32134,Tennessee,US,4/30/2020,10735,199
32135,Tennessee,US,5/1/2020,11891,204
32136,Tennessee,US,5/2/2020,12661,209
32137,Tennessee,US,5/3/2020,13177,210
32138,Tennessee,US,5/4/2020,13571,219
32139,Tennessee,US,5/5/2020,13690,226
32140,Tennessee,US,5/6/2020,13938,239
32141,Tennessee,US,5/7/2020,14096,238
32142,Tennessee,US,5/8/2020,14441,242
32143,Tennessee,US,5/9/2020,14768,242
32149,Texas,US,1/22/2020,0,0
32150,Texas,US,1/23/2020,0,0
32151,Texas,US,1/24/2020,0,0
32152,Texas,US,1/25/2020,0,0
32153,Texas,US,1/26/2020,0,0
32154,Texas,US,1/27/2020,0,0
32155,Texas,US,1/28/2020,0,0
32156,Texas,US,1/29/2020,0,0
32157,Texas,US,1/30/2020,0,0
32158,Texas,US,1/31/2020,0,0
32159,Texas,US,2/1/2020,0,0
32160,Texas,US,2/2/2020,0,0
32161,Texas,US,2/3/2020,0,0
32162,Texas,US,2/4/2020,0,0
32163,Texas,US,2/5/2020,0,0
32164,Texas,US,2/6/2020,0,0
32165,Texas,US,2/7/2020,0,0
32166,Texas,US,2/8/2020,0,0
32167,Texas,US,2/9/2020,0,0
32168,Texas,US,2/10/2020,0,0
32169,Texas,US,2/11/2020,0,0
32170,Texas,US,2/12/2020,0,0
32171,Texas,US,2/13/2020,0,0
32172,Texas,US,2/14/2020,0,0
32173,Texas,US,2/15/2020,0,0
32174,Texas,US,2/16/2020,0,0
32175,Texas,US,2/17/2020,0,0
32176,Texas,US,2/18/2020,0,0
32177,Texas,US,2/19/2020,0,0
32178,Texas,US,2/20/2020,0,0
32179,Texas,US,2/21/2020,0,0
32180,Texas,US,2/22/2020,0,0
32181,Texas,US,2/23/2020,0,0
32182,Texas,US,2/24/2020,0,0
32183,Texas,US,2/25/2020,0,0
32184,Texas,US,2/26/2020,0,0
32185,Texas,US,2/27/2020,0,0
32186,Texas,US,2/28/2020,0,0
32187,Texas,US,2/29/2020,0,0
32188,Texas,US,3/1/2020,0,0
32189,Texas,US,3/2/2020,0,0
32190,Texas,US,3/3/2020,0,0
32191,Texas,US,3/4/2020,0,0
32192,Texas,US,3/5/2020,0,0
32193,Texas,US,3/6/2020,0,0
32194,Texas,US,3/7/2020,0,0
32195,Texas,US,3/8/2020,0,0
32196,Texas,US,3/9/2020,0,0
32197,Texas,US,3/10/2020,13,0
32198,Texas,US,3/11/2020,21,0
32199,Texas,US,3/12/2020,27,0
32200,Texas,US,3/13/2020,43,0
32201,Texas,US,3/14/2020,57,0
32202,Texas,US,3/15/2020,72,0
32203,Texas,US,3/16/2020,85,0
32204,Texas,US,3/17/2020,110,1
32205,Texas,US,3/18/2020,173,3
32206,Texas,US,3/19/2020,260,5
32207,Texas,US,3/20/2020,394,5
32208,Texas,US,3/21/2020,581,5
32209,Texas,US,3/22/2020,643,7
32210,Texas,US,3/23/2020,758,9
32211,Texas,US,3/24/2020,955,12
32212,Texas,US,3/25/2020,1229,15
32213,Texas,US,3/26/2020,1563,21
32214,Texas,US,3/27/2020,1937,26
32215,Texas,US,3/28/2020,2455,30
32216,Texas,US,3/29/2020,2792,37
32217,Texas,US,3/30/2020,3147,45
32218,Texas,US,3/31/2020,3809,54
32219,Texas,US,4/1/2020,4355,66
32220,Texas,US,4/2/2020,5069,77
32221,Texas,US,4/3/2020,5734,100
32222,Texas,US,4/4/2020,6567,116
32223,Texas,US,4/5/2020,7209,136
32224,Texas,US,4/6/2020,8043,150
32225,Texas,US,4/7/2020,8925,160
32226,Texas,US,4/8/2020,9777,189
32227,Texas,US,4/9/2020,11208,210
32228,Texas,US,4/10/2020,12105,238
32229,Texas,US,4/11/2020,13023,266
32230,Texas,US,4/12/2020,13677,283
32231,Texas,US,4/13/2020,14275,305
32232,Texas,US,4/14/2020,15006,342
32233,Texas,US,4/15/2020,15907,375
32234,Texas,US,4/16/2020,16876,414
32235,Texas,US,4/17/2020,17849,451
32236,Texas,US,4/18/2020,18704,476
32237,Texas,US,4/19/2020,19260,490
32238,Texas,US,4/20/2020,19751,507
32239,Texas,US,4/21/2020,20574,533
32240,Texas,US,4/22/2020,21321,556
32241,Texas,US,4/23/2020,22650,604
32242,Texas,US,4/24/2020,23642,624
32243,Texas,US,4/25/2020,24153,638
32244,Texas,US,4/26/2020,24967,651
32245,Texas,US,4/27/2020,25321,666
32246,Texas,US,4/28/2020,26357,719
32247,Texas,US,4/29/2020,27257,754
32248,Texas,US,4/30/2020,28727,812
32249,Texas,US,5/1/2020,29692,840
32250,Texas,US,5/2/2020,30917,863
32251,Texas,US,5/3/2020,31998,878
32252,Texas,US,5/4/2020,32783,901
32253,Texas,US,5/5/2020,33912,925
32254,Texas,US,5/6/2020,34928,954
32255,Texas,US,5/7/2020,36036,985
32256,Texas,US,5/8/2020,37246,1025
32257,Texas,US,5/9/2020,38394,1066
32263,Utah,US,1/22/2020,0,0
32264,Utah,US,1/23/2020,0,0
