,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2,lat,lon,continent,population,area,density
2496,Pennsylvania,US,4/4/2020,10444,136,1874,572,34,22,2,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2497,Pennsylvania,US,4/5/2020,11589,151,1145,-729,15,-19,3,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2498,Pennsylvania,US,4/6/2020,13127,179,1538,393,28,13,4,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2499,Pennsylvania,US,4/7/2020,14853,247,1726,188,68,40,5,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2500,Pennsylvania,US,4/8/2020,16631,318,1778,52,71,3,6,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2501,Pennsylvania,US,4/9/2020,18300,345,1669,-109,27,-44,7,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,1,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2502,Pennsylvania,US,4/10/2020,20051,418,1751,82,73,46,8,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2503,Pennsylvania,US,4/11/2020,21719,503,1668,-83,85,12,9,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2504,Pennsylvania,US,4/12/2020,22938,557,1219,-449,54,-31,10,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2505,Pennsylvania,US,4/13/2020,24292,589,1354,135,32,-22,11,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2506,Pennsylvania,US,4/14/2020,25465,691,1173,-181,102,70,12,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2507,Pennsylvania,US,4/15/2020,26753,779,1288,115,88,-14,13,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2508,Pennsylvania,US,4/16/2020,28258,841,1505,217,62,-26,14,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2509,Pennsylvania,US,4/17/2020,29888,921,1630,125,80,18,15,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2510,Pennsylvania,US,4/18/2020,31652,1042,1764,134,121,41,16,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2511,Pennsylvania,US,4/19/2020,32902,1276,1250,-514,234,113,17,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2512,Pennsylvania,US,4/20/2020,33914,1348,1012,-238,72,-162,18,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2513,Pennsylvania,US,4/21/2020,35249,1614,1335,323,266,194,19,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2514,Pennsylvania,US,4/22/2020,36082,1673,833,-502,59,-207,20,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2515,Pennsylvania,US,4/23/2020,38379,1724,2297,1464,51,-8,21,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2516,Pennsylvania,US,4/24/2020,40208,1747,1829,-468,23,-28,22,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2517,Pennsylvania,US,4/25/2020,41153,1793,945,-884,46,23,23,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2518,Pennsylvania,US,4/26/2020,42616,1816,1463,518,23,-23,24,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2519,Pennsylvania,US,4/27/2020,43558,1886,942,-521,70,47,25,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2520,Pennsylvania,US,4/28/2020,45137,2046,1579,637,160,90,26,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2521,Pennsylvania,US,4/29/2020,46327,2373,1190,-389,327,167,27,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2522,Pennsylvania,US,4/30/2020,47971,2475,1644,454,102,-225,28,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2523,Pennsylvania,US,5/1/2020,49579,2635,1608,-36,160,58,29,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2524,Pennsylvania,US,5/2/2020,50494,2695,915,-693,60,-100,30,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2525,Pennsylvania,US,5/3/2020,51225,2720,731,-184,25,-35,31,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2526,Pennsylvania,US,5/4/2020,52816,2838,1591,860,118,93,32,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2527,Pennsylvania,US,5/5/2020,53864,3179,1048,-543,341,223,33,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2528,Pennsylvania,US,5/6/2020,54800,3345,936,-112,166,-175,34,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2529,Pennsylvania,US,5/7/2020,55956,3589,1156,220,244,78,35,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2530,Pennsylvania,US,5/8/2020,57371,3715,1415,259,126,-118,36,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2531,Pennsylvania,US,5/9/2020,58560,3779,1189,-226,64,-62,37,4/2/2020,18,2229861,93.7,337633,5.6,26.9,59445,81549,663466,785624,12.8,,,,42,3,2,1,40.5908,-77.2098,Americas,12801989,119280,107.33
2532,Texas,US,3/10/2020,13,0,13,13,0,0,-23,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2533,Texas,US,3/11/2020,21,0,8,-5,0,0,-22,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2534,Texas,US,3/12/2020,27,0,6,-2,0,0,-21,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2535,Texas,US,3/13/2020,43,0,16,10,0,0,-20,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2536,Texas,US,3/14/2020,57,0,14,-2,0,0,-19,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2537,Texas,US,3/15/2020,72,0,15,1,0,0,-18,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2538,Texas,US,3/16/2020,85,0,13,-2,0,0,-17,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2539,Texas,US,3/17/2020,110,1,25,12,1,1,-16,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2540,Texas,US,3/18/2020,173,3,63,38,2,1,-15,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2541,Texas,US,3/19/2020,260,5,87,24,2,0,-14,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2542,Texas,US,3/20/2020,394,5,134,47,0,-2,-13,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2543,Texas,US,3/21/2020,581,5,187,53,0,0,-12,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2544,Texas,US,3/22/2020,643,7,62,-125,2,2,-11,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2545,Texas,US,3/23/2020,758,9,115,53,2,0,-10,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2546,Texas,US,3/24/2020,955,12,197,82,3,1,-9,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2547,Texas,US,3/25/2020,1229,15,274,77,3,0,-8,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2548,Texas,US,3/26/2020,1563,21,334,60,6,3,-7,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2549,Texas,US,3/27/2020,1937,26,374,40,5,-1,-6,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2550,Texas,US,3/28/2020,2455,30,518,144,4,-1,-5,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2551,Texas,US,3/29/2020,2792,37,337,-181,7,3,-4,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2552,Texas,US,3/30/2020,3147,45,355,18,8,1,-3,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2553,Texas,US,3/31/2020,3809,54,662,307,9,1,-2,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2554,Texas,US,4/1/2020,4355,66,546,-116,12,3,-1,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2555,Texas,US,4/2/2020,5069,77,714,168,11,-1,0,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2556,Texas,US,4/3/2020,5734,100,665,-49,23,12,1,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2557,Texas,US,4/4/2020,6567,116,833,168,16,-7,2,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2558,Texas,US,4/5/2020,7209,136,642,-191,20,4,3,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2559,Texas,US,4/6/2020,8043,150,834,192,14,-6,4,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2560,Texas,US,4/7/2020,8925,160,882,48,10,-4,5,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2561,Texas,US,4/8/2020,9777,189,852,-30,29,19,6,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2562,Texas,US,4/9/2020,11208,210,1431,579,21,-8,7,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2563,Texas,US,4/10/2020,12105,238,897,-534,28,7,8,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2564,Texas,US,4/11/2020,13023,266,918,21,28,0,9,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2565,Texas,US,4/12/2020,13677,283,654,-264,17,-11,10,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2566,Texas,US,4/13/2020,14275,305,598,-56,22,5,11,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2567,Texas,US,4/14/2020,15006,342,731,133,37,15,12,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2568,Texas,US,4/15/2020,15907,375,901,170,33,-4,13,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2569,Texas,US,4/16/2020,16876,414,969,68,39,6,14,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2570,Texas,US,4/17/2020,17849,451,973,4,37,-2,15,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2571,Texas,US,4/18/2020,18704,476,855,-118,25,-12,16,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2572,Texas,US,4/19/2020,19260,490,556,-299,14,-11,17,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,1,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2573,Texas,US,4/20/2020,19751,507,491,-65,17,3,18,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2574,Texas,US,4/21/2020,20574,533,823,332,26,9,19,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2575,Texas,US,4/22/2020,21321,556,747,-76,23,-3,20,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2576,Texas,US,4/23/2020,22650,604,1329,582,48,25,21,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2577,Texas,US,4/24/2020,23642,624,992,-337,20,-28,22,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2578,Texas,US,4/25/2020,24153,638,511,-481,14,-6,23,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2579,Texas,US,4/26/2020,24967,651,814,303,13,-1,24,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2580,Texas,US,4/27/2020,25321,666,354,-460,15,2,25,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2581,Texas,US,4/28/2020,26357,719,1036,682,53,38,26,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2582,Texas,US,4/29/2020,27257,754,900,-136,35,-18,27,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2583,Texas,US,4/30/2020,28727,812,1470,570,58,23,28,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2584,Texas,US,5/1/2020,29692,840,965,-505,28,-30,29,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2585,Texas,US,5/2/2020,30917,863,1225,260,23,-5,30,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2586,Texas,US,5/3/2020,31998,878,1081,-144,15,-8,31,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2587,Texas,US,5/4/2020,32783,901,785,-296,23,8,32,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2588,Texas,US,5/5/2020,33912,925,1129,344,24,1,33,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2589,Texas,US,5/6/2020,34928,954,1016,-113,29,5,34,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2590,Texas,US,5/7/2020,36036,985,1108,92,31,2,35,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2591,Texas,US,5/8/2020,37246,1025,1210,102,40,9,36,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2592,Texas,US,5/9/2020,38394,1066,1148,-62,41,1,37,4/2/2020,18,3337814,96.8,184848,1.4,26.4,59570,84221,1167725,4764897,15.5,3/13/2020,4/30/2020,0.0,43,3,2,3,31.0545,-97.5635,Americas,28995881,695662,41.68
2593,Missouri,US,3/10/2020,1,0,1,1,0,0,-27,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2594,Missouri,US,3/11/2020,1,0,0,-1,0,0,-26,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2595,Missouri,US,3/12/2020,1,0,0,0,0,0,-25,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2596,Missouri,US,3/13/2020,2,0,1,1,0,0,-24,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2597,Missouri,US,3/14/2020,4,0,2,1,0,0,-23,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2598,Missouri,US,3/15/2020,5,0,1,-1,0,0,-22,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2599,Missouri,US,3/16/2020,6,0,1,0,0,0,-21,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2600,Missouri,US,3/17/2020,11,0,5,4,0,0,-20,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2601,Missouri,US,3/18/2020,18,0,7,2,0,0,-19,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2602,Missouri,US,3/19/2020,31,1,13,6,1,1,-18,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2603,Missouri,US,3/20/2020,53,2,22,9,1,0,-17,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
2604,Missouri,US,3/21/2020,74,3,21,-1,1,0,-16,4/6/2020,19,981692,94.0,40311,1.4,23.6,53560,73145,278848,581002,14.2,3/13/2020,5/3/2020,0.0,44,1,1,1,38.4561,-92.2884,Americas,6137428,180540,33.99
