Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,KGroupe,KGroup
Puerto Rico,US,2020-04-04,452,18,136.0,136.0,3.0,0.0,22.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-05,475,20,23.0,-113.0,2.0,-1.0,23.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-06,513,21,38.0,15.0,1.0,-1.0,24.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-07,573,23,60.0,22.0,2.0,1.0,25.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-08,620,24,47.0,-13.0,1.0,-1.0,26.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-09,683,33,63.0,16.0,9.0,8.0,27.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-10,725,39,42.0,-21.0,6.0,-3.0,28.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-11,788,42,63.0,21.0,3.0,-3.0,29.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-12,897,44,109.0,46.0,2.0,-1.0,30.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-13,903,45,6.0,-103.0,1.0,-1.0,31.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-14,923,45,20.0,14.0,0.0,-1.0,32.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-15,974,51,51.0,31.0,6.0,6.0,33.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-16,1043,56,69.0,18.0,5.0,-1.0,34.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-17,1068,58,25.0,-44.0,2.0,-3.0,35.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-18,1118,60,50.0,25.0,2.0,0.0,36.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-19,1213,62,95.0,45.0,2.0,0.0,37.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-20,1252,63,39.0,-56.0,1.0,-1.0,38.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-21,1298,64,46.0,7.0,1.0,0.0,39.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-22,1252,63,-46.0,-92.0,-1.0,-2.0,40.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-23,1416,69,164.0,210.0,6.0,7.0,41.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-24,1276,77,-140.0,-304.0,8.0,2.0,42.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-25,1307,83,31.0,171.0,6.0,-2.0,43.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-26,1371,84,64.0,33.0,1.0,-5.0,44.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-27,1389,84,18.0,-46.0,0.0,-1.0,45.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-28,1400,86,11.0,-7.0,2.0,2.0,46.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-29,1433,86,33.0,22.0,0.0,-2.0,47.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-04-30,1539,92,106.0,73.0,6.0,6.0,48.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-01,1575,94,36.0,-70.0,2.0,-4.0,49.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-02,1757,95,182.0,146.0,1.0,-1.0,50.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-03,1808,97,51.0,-131.0,2.0,1.0,51.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-04,1843,97,35.0,-16.0,0.0,-2.0,52.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-05,1924,99,81.0,46.0,2.0,2.0,53.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-06,1968,99,44.0,-37.0,0.0,-2.0,54.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-07,2031,102,63.0,19.0,3.0,3.0,55.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-08,2156,107,125.0,62.0,5.0,2.0,56.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
Puerto Rico,US,2020-05-09,2173,108,17.0,-108.0,1.0,-4.0,57.0,2020-03-13,16.0,640623.0,87.8,20074.0,2.0,29.2,20166.0,32190.0,472397.0,209792.0,44.5,,,,0.0,2
South Carolina,US,2020-03-10,7,0,7.0,7.0,0.0,0.0,-28.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-11,10,0,3.0,-4.0,0.0,0.0,-27.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-12,12,0,2.0,-1.0,0.0,0.0,-26.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-13,13,0,1.0,-1.0,0.0,0.0,-25.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-14,19,0,6.0,5.0,0.0,0.0,-24.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-15,28,0,9.0,3.0,0.0,0.0,-23.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-16,33,1,5.0,-4.0,1.0,1.0,-22.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-17,47,1,14.0,9.0,0.0,-1.0,-21.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-18,47,1,0.0,-14.0,0.0,0.0,-20.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-19,81,1,34.0,34.0,0.0,0.0,-19.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-20,126,1,45.0,11.0,0.0,0.0,-18.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-21,171,3,45.0,0.0,2.0,2.0,-17.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-22,196,3,25.0,-20.0,0.0,-2.0,-16.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-23,298,5,102.0,77.0,2.0,2.0,-15.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-24,342,5,44.0,-58.0,0.0,-2.0,-14.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-25,424,7,82.0,38.0,2.0,2.0,-13.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-26,424,9,0.0,-82.0,2.0,0.0,-12.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-27,542,13,118.0,118.0,4.0,2.0,-11.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-28,660,15,118.0,0.0,2.0,-2.0,-10.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-29,774,16,114.0,-4.0,1.0,-1.0,-9.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-30,925,18,151.0,37.0,2.0,1.0,-8.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-03-31,1083,22,158.0,7.0,4.0,2.0,-7.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-01,1293,26,210.0,52.0,4.0,0.0,-6.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-02,1554,31,261.0,51.0,5.0,1.0,-5.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-03,1700,34,146.0,-115.0,3.0,-2.0,-4.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-04,1917,40,217.0,71.0,6.0,3.0,-3.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-05,2049,44,132.0,-85.0,4.0,-2.0,-2.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-06,2232,48,183.0,51.0,4.0,0.0,-1.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-07,2417,51,185.0,2.0,3.0,-1.0,0.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-08,2417,51,0.0,-185.0,0.0,-3.0,1.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-09,2793,67,376.0,376.0,16.0,16.0,2.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-10,3067,72,274.0,-102.0,5.0,-11.0,3.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-11,3211,80,144.0,-130.0,8.0,3.0,4.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-12,3320,82,109.0,-35.0,2.0,-6.0,5.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-13,3391,82,71.0,-38.0,0.0,-2.0,6.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-14,3553,97,162.0,91.0,15.0,15.0,7.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-15,3656,106,103.0,-59.0,9.0,-6.0,8.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-16,3931,111,275.0,172.0,5.0,-4.0,9.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-17,4099,116,168.0,-107.0,5.0,0.0,10.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-18,4248,119,149.0,-19.0,3.0,-2.0,11.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-19,4377,120,129.0,-20.0,1.0,-2.0,12.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-20,4446,123,69.0,-60.0,3.0,2.0,13.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-21,4439,124,-7.0,-76.0,1.0,-2.0,14.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-22,4761,140,322.0,329.0,16.0,15.0,15.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-23,4917,150,156.0,-166.0,10.0,-6.0,16.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-24,5070,157,153.0,-3.0,7.0,-3.0,17.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-25,5253,166,183.0,30.0,9.0,2.0,18.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-26,5498,174,245.0,62.0,8.0,-1.0,19.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-27,5613,177,115.0,-130.0,3.0,-5.0,20.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-28,5735,192,122.0,7.0,15.0,12.0,21.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-29,5882,231,147.0,25.0,39.0,24.0,22.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-04-30,6095,244,213.0,66.0,13.0,-26.0,23.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-01,6258,256,163.0,-50.0,12.0,-1.0,24.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-02,6489,267,231.0,68.0,11.0,-1.0,25.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-03,6626,275,137.0,-94.0,8.0,-3.0,26.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-04,6757,283,131.0,-6.0,8.0,0.0,27.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-05,6841,296,84.0,-47.0,13.0,5.0,28.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-06,6936,305,95.0,11.0,9.0,-4.0,29.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-07,7142,316,206.0,111.0,11.0,2.0,30.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-08,7367,320,225.0,19.0,4.0,-7.0,31.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
South Carolina,US,2020-05-09,7531,330,164.0,-61.0,10.0,6.0,32.0,2020-04-07,17.0,829083.0,91.8,11816.0,0.5,24.6,51015.0,70093.0,249698.0,535224.0,16.0,2020-03-13,2020-05-04,0.0,0.0,2
Florida,US,2020-03-10,15,2,15.0,15.0,2.0,2.0,-23.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-11,28,2,13.0,-2.0,0.0,-2.0,-22.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-12,35,2,7.0,-6.0,0.0,0.0,-21.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-13,50,2,15.0,8.0,0.0,0.0,-20.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-14,76,3,26.0,11.0,1.0,1.0,-19.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-15,115,4,39.0,13.0,1.0,0.0,-18.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-16,155,5,40.0,1.0,1.0,0.0,-17.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-17,216,6,61.0,21.0,1.0,0.0,-16.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-18,314,7,98.0,37.0,1.0,0.0,-15.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-19,417,9,103.0,5.0,2.0,1.0,-14.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-20,563,10,146.0,43.0,1.0,-1.0,-13.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-21,659,13,96.0,-50.0,3.0,2.0,-12.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-22,1004,13,345.0,249.0,0.0,-3.0,-11.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-23,1227,18,223.0,-122.0,5.0,5.0,-10.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-24,1412,18,185.0,-38.0,0.0,-5.0,-9.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-25,1682,23,270.0,85.0,5.0,5.0,-8.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-26,2357,29,675.0,405.0,6.0,1.0,-7.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,0
Florida,US,2020-03-27,2900,35,543.0,-132.0,6.0,0.0,-6.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,2
Florida,US,2020-03-28,3763,54,863.0,320.0,19.0,13.0,-5.0,2020-04-02,18.0,4064376.0,93.6,176146.0,1.9,27.4,53267.0,76652.0,1080766.0,2744513.0,14.8,2020-03-01,2020-05-04,0.0,0.0,0
