Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2
South Carolina,US,4/20/2020,4446,123,69,-60,3,2,13,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/21/2020,4439,124,-7,-76,1,-2,14,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/22/2020,4761,140,322,329,16,15,15,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/23/2020,4917,150,156,-166,10,-6,16,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/24/2020,5070,157,153,-3,7,-3,17,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/25/2020,5253,166,183,30,9,2,18,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/26/2020,5498,174,245,62,8,-1,19,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/27/2020,5613,177,115,-130,3,-5,20,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/28/2020,5735,192,122,7,15,12,21,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/29/2020,5882,231,147,25,39,24,22,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,4/30/2020,6095,244,213,66,13,-26,23,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/1/2020,6258,256,163,-50,12,-1,24,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/2/2020,6489,267,231,68,11,-1,25,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/3/2020,6626,275,137,-94,8,-3,26,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/4/2020,6757,283,131,-6,8,0,27,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/5/2020,6841,296,84,-47,13,5,28,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/6/2020,6936,305,95,11,9,-4,29,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/7/2020,7142,316,206,111,11,2,30,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/8/2020,7367,320,225,19,4,-7,31,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
South Carolina,US,5/9/2020,7531,330,164,-61,10,6,32,4/7/2020,17,829083,91.8,11816,0.5,24.6,51015,70093,249698,535224,16,3/13/2020,5/4/2020,0,38,1,1,2
Florida,US,3/10/2020,15,2,15,15,2,2,-23,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/11/2020,28,2,13,-2,0,-2,-22,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/12/2020,35,2,7,-6,0,0,-21,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/13/2020,50,2,15,8,0,0,-20,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/14/2020,76,3,26,11,1,1,-19,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/15/2020,115,4,39,13,1,0,-18,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/16/2020,155,5,40,1,1,0,-17,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/17/2020,216,6,61,21,1,0,-16,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/18/2020,314,7,98,37,1,0,-15,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/19/2020,417,9,103,5,2,1,-14,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/20/2020,563,10,146,43,1,-1,-13,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/21/2020,659,13,96,-50,3,2,-12,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/22/2020,1004,13,345,249,0,-3,-11,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/23/2020,1227,18,223,-122,5,5,-10,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/24/2020,1412,18,185,-38,0,-5,-9,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/25/2020,1682,23,270,85,5,5,-8,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/26/2020,2357,29,675,405,6,1,-7,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/27/2020,2900,35,543,-132,6,0,-6,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/28/2020,3763,54,863,320,19,13,-5,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/29/2020,4246,56,483,-380,2,-17,-4,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/30/2020,5473,63,1227,744,7,5,-3,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,3/31/2020,6741,85,1268,41,22,15,-2,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/1/2020,6956,87,215,-1053,2,-20,-1,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/2/2020,9008,164,2052,1837,77,75,0,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/3/2020,10268,170,1260,-792,6,-71,1,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/4/2020,11537,195,1269,9,25,19,2,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/5/2020,12350,221,813,-456,26,1,3,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/6/2020,13324,236,974,161,15,-11,4,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/7/2020,14545,283,1221,247,47,32,5,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/8/2020,15456,309,911,-310,26,-21,6,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/9/2020,16364,354,908,-3,45,19,7,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/10/2020,17531,390,1167,259,36,-9,8,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/11/2020,18494,438,963,-204,48,12,9,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,1,2,3
Florida,US,4/12/2020,19895,461,1401,438,23,-25,10,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/13/2020,21019,499,1124,-277,38,15,11,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/14/2020,21628,571,609,-515,72,34,12,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/15/2020,22511,596,883,274,25,-47,13,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/16/2020,23343,668,832,-51,72,47,14,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/17/2020,24759,725,1416,584,57,-15,15,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/18/2020,25492,748,733,-683,23,-34,16,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/19/2020,26314,774,822,89,26,3,17,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/20/2020,27059,822,745,-77,48,22,18,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/21/2020,27869,867,810,65,45,-3,19,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/22/2020,28309,893,440,-370,26,-19,20,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/23/2020,29648,987,1339,899,94,68,21,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/24/2020,30533,1046,885,-454,59,-35,22,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/25/2020,30839,1055,306,-579,9,-50,23,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/26/2020,31532,1075,693,387,20,11,24,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/27/2020,32138,1088,606,-87,13,-7,25,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/28/2020,32848,1171,710,104,83,70,26,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/29/2020,33193,1218,345,-365,47,-36,27,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,4/30/2020,33690,1268,497,152,50,3,28,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/1/2020,34728,1314,1038,541,46,-4,29,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/2/2020,35463,1364,735,-303,50,4,30,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/3/2020,36078,1379,615,-120,15,-35,31,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/4/2020,36897,1399,819,204,20,5,32,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/5/2020,37439,1471,542,-277,72,52,33,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/6/2020,38002,1539,563,21,68,-4,34,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/7/2020,38828,1600,826,263,61,-7,35,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/8/2020,39199,1669,371,-455,69,8,36,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Florida,US,5/9/2020,40001,1715,802,431,46,-23,37,4/2/2020,18,4064376,93.6,176146,1.9,27.4,53267,76652,1080766,2744513,14.8,3/1/2020,5/4/2020,0,39,3,2,3
Maine,US,3/13/2020,1,0,1,1,0,0,-20,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/14/2020,3,0,2,1,0,0,-19,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/15/2020,12,0,9,7,0,0,-18,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/16/2020,17,0,5,-4,0,0,-17,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/17/2020,32,0,15,10,0,0,-16,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/18/2020,42,0,10,-5,0,0,-15,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/19/2020,52,0,10,0,0,0,-14,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/20/2020,56,0,4,-6,0,0,-13,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/21/2020,70,0,14,10,0,0,-12,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/22/2020,89,0,19,5,0,0,-11,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/23/2020,107,0,18,-1,0,0,-10,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/24/2020,118,0,11,-7,0,0,-9,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/25/2020,142,0,24,13,0,0,-8,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/26/2020,155,0,13,-11,0,0,-7,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/27/2020,168,1,13,0,1,1,-6,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/28/2020,211,1,43,30,0,-1,-5,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/29/2020,253,3,42,-1,2,2,-4,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/30/2020,275,3,22,-20,0,-2,-3,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,3/31/2020,303,5,28,6,2,2,-2,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/1/2020,303,5,0,-28,0,-2,-1,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/2/2020,376,7,73,73,2,2,0,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/3/2020,432,9,56,-17,2,0,1,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/4/2020,456,10,24,-32,1,-1,2,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/5/2020,470,10,14,-10,0,-1,3,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/6/2020,499,10,29,15,0,0,4,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/7/2020,519,12,20,-9,2,2,5,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/8/2020,537,14,18,-2,2,0,6,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/9/2020,560,16,23,5,2,0,7,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/10/2020,586,17,26,3,1,-1,8,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/11/2020,616,19,30,4,2,1,9,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/12/2020,633,19,17,-13,0,-2,10,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/13/2020,698,19,65,48,0,0,11,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/14/2020,735,20,37,-28,1,1,12,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/15/2020,770,24,35,-2,4,3,13,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/16/2020,796,27,26,-9,3,-1,14,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/17/2020,827,29,31,5,2,-1,15,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/18/2020,847,32,20,-11,3,1,16,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/19/2020,867,34,20,0,2,-1,17,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/20/2020,875,35,8,-12,1,-1,18,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/21/2020,888,36,13,5,1,0,19,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/22/2020,907,39,19,6,3,2,20,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/23/2020,937,44,30,11,5,2,21,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/24/2020,965,47,28,-2,3,-2,22,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/25/2020,965,47,0,-28,0,-3,23,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/26/2020,1015,50,50,50,3,3,24,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/27/2020,1023,51,8,-42,1,-2,25,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/28/2020,1040,51,17,9,0,-1,26,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/29/2020,1056,52,16,-1,1,1,27,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,4/30/2020,1095,53,39,23,1,0,28,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/1/2020,1123,55,28,-11,2,1,29,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/2/2020,1153,56,30,2,1,-1,30,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/3/2020,1185,57,32,2,1,0,31,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/4/2020,1205,57,20,-12,0,-1,32,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/5/2020,1226,61,21,1,4,4,33,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/6/2020,1254,62,28,7,1,-3,34,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/7/2020,1330,62,76,48,0,-1,35,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/8/2020,1374,63,44,-32,1,1,36,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Maine,US,5/9/2020,1408,64,34,-10,1,0,37,4/2/2020,18,259176,93.7,4159,0.6,24,55425,73210,79538,109641,12.5,3/15/2020,5/1/2020,0,40,1,1,2
Nevada,US,3/10/2020,4,0,4,4,0,0,-23,4/2/2020,18,438051,99.7,46574,3.4,24.3,57598,77319,130920,344104,13.7,,,,41,1,1,2
Nevada,US,3/11/2020,7,0,3,-1,0,0,-22,4/2/2020,18,438051,99.7,46574,3.4,24.3,57598,77319,130920,344104,13.7,,,,41,1,1,2
Nevada,US,3/12/2020,14,0,7,4,0,0,-21,4/2/2020,18,438051,99.7,46574,3.4,24.3,57598,77319,130920,344104,13.7,,,,41,1,1,2
Nevada,US,3/13/2020,17,0,3,-4,0,0,-20,4/2/2020,18,438051,99.7,46574,3.4,24.3,57598,77319,130920,344104,13.7,,,,41,1,1,2
